17,25,4
16,26,3
16,25,3
16,25,3
17,25,3
16,25,4
17,25,4
18,27,5
18,27,5
17,26,5
16,26,5
21,27,6
21,26,6
23,28,6
23,27,6
23,28,5
23,28,5
23,28,6
22,28,6
23,29,6
22,28,6
22,28,6
22,28,7
22,29,9
23,30,9
24,31,9
24,31,9
23,34,10
23,34,9
23,34,10
23,35,9
24,34,9
23,36,8
23,35,9
24,37,10
25,37,9
25,36,10
24,35,10
25,37,10
26,38,10
25,37,10
25,38,10
25,37,10
25,37,10
25,38,9
25,37,10
25,37,9
25,38,8
25,37,10
25,37,10
24,35,10
25,37,10
26,38,10
25,38,9
25,38,10
24,36,9
25,37,10
25,39,8
25,37,10
25,37,9
25,38,9
25,37,10
25,36,10
24,35,10
25,37,10
26,38,10
25,37,10
25,38,10
25,37,10
25,37,10
25,39,8
25,37,10
25,37,9
25,38,8
25,37,10
25,37,10
24,35,10
25,37,10
26,38,10
25,38,9
25,38,10
24,37,9
25,37,10
25,39,9
25,37,10
25,37,9
24,37,10
25,37,10
25,36,10
24,35,10
25,37,10
26,38,10
25,38,9
25,37,10
24,37,9
25,38,10
25,39,8
25,37,9
25,37,9
24,37,10
25,37,10
25,36,10
25,37,10
25,37,11
25,37,10
25,38,9
25,37,10
24,36,9
25,38,10
25,37,10
25,37,9
25,38,8
24,37,10
25,36,10
25,35,10
25,37,10
24,37,10
23,37,9
24,38,9
24,38,9
25,37,10
25,38,9
25,36,10
24,35,9
24,35,7
23,34,9
23,33,8
22,32,9
22,34,8
24,37,9
24,37,9
25,37,9
26,38,10
26,39,9
27,40,9
27,38,10
26,37,9
25,38,8
21,34,10
22,35,10
22,36,9
26,42,11
27,43,11
27,44,10
25,44,9
21,37,9
22,39,9
22,43,7
23,40,10
18,37,7
17,41,9
18,40,10
23,42,14
22,42,14
20,39,14
20,38,12
20,43,9
23,43,12
24,43,11
24,40,11
23,42,7
25,42,10
25,43,10
26,40,12
27,41,11
26,38,11
27,39,10
28,38,10
27,36,9
28,37,10
29,38,11
30,38,10
31,41,10
32,41,12
32,39,12
30,39,10
29,35,11
28,36,11
29,37,11
30,40,12
30,40,13
31,42,11
31,39,11
30,38,10
27,35,10
26,35,9
25,35,10
26,35,9
26,35,9
29,32,10
29,34,10
28,31,10
30,35,10
29,37,10
27,35,10
27,34,9
28,35,9
28,33,10
29,35,9
28,35,9
26,33,9
26,35,8
28,34,9
28,33,9
29,35,9
30,37,10
32,39,10
30,36,10
30,39,10
30,39,10
29,39,10
29,41,11
28,41,10
29,40,10
29,42,7
29,41,9
28,38,9
24,34,9
21,33,8
19,32,9
22,39,9
23,40,8
25,38,9
25,38,9
26,36,10
26,37,10
24,35,9
23,33,9
22,31,9
23,32,8
25,30,8
24,29,8
23,33,7
23,34,8
25,37,9
25,37,9
25,37,9
26,37,9
26,37,9
26,37,9
27,38,9
26,39,8
21,34,10
22,34,10
22,36,9
24,40,10
27,43,11
27,44,10
25,44,9
23,41,9
22,39,9
23,41,9
23,40,10
21,38,9
18,37,7
17,41,9
21,41,13
23,42,14
21,41,14
20,39,14
20,40,10
21,43,9
23,43,12
24,43,11
24,40,11
23,42,7
25,43,10
25,43,10
26,40,12
27,41,11
26,38,11
26,38,11
28,38,10
28,37,10
28,37,10
30,38,11
30,38,10
30,38,11
31,41,10
32,41,12
30,38,10
30,39,10
30,36,11
28,36,11
29,37,11
30,40,12
25,40,13
25,40,12
25,37,11
25,38,11
23,34,9
22,35,8
22,34,9
22,33,9
22,32,8
23,32,8
23,34,6
24,33,9
24,31,9
24,31,8
22,31,8
24,33,8
23,31,7
24,31,7
24,31,6
25,31,8
25,28,7
26,27,7
27,28,6
27,28,7
24,21,5
23,19,5
22,14,4
22,15,4
24,17,5
26,18,6
26,20,6
28,22,8
27,20,7
27,18,7
23,17,6
26,19,6
24,18,6
26,19,6
27,20,6
30,23,7
29,23,8
32,26,8
34,26,8
38,30,10
37,31,10
36,31,10
36,32,9
39,36,11
37,35,9
36,34,9
37,35,10
40,39,11
38,37,10
38,37,10
36,38,11
39,40,14
37,35,15
38,33,15
37,35,17
40,37,20
36,35,17
37,39,19
35,35,18
33,33,18
29,28,14
29,29,15
27,29,14
29,29,13
30,31,14
27,27,12
27,24,9
30,24,8
36,29,10
29,25,10
28,27,12
27,29,12
29,30,13
26,25,11
27,25,9
27,28,10
30,32,12
28,28,11
28,26,9
29,26,9
37,29,10
29,32,12
30,30,11
29,28,10
33,29,10
36,30,11
36,33,12
33,33,12
33,33,9
33,33,7
33,32,5
32,34,4
36,36,4
35,34,3
36,34,3
36,33,3
37,29,3
39,29,3
37,29,5
34,30,7
33,31,12
32,31,14
29,29,15
29,28,14
22,23,13
19,21,13
22,24,19
21,25,22
20,24,23
22,24,22
18,22,21
14,20,19
14,20,19
15,20,19
14,20,18
15,21,19
15,21,20
16,22,21
17,23,22
18,23,22
17,22,21
16,21,20
16,22,20
14,20,18
13,19,17
15,20,18
15,20,18
15,21,18
15,21,20
16,22,21
17,22,22
18,23,22
17,22,21
17,21,20
16,22,20
14,20,18
14,19,17
21,14,7
22,15,9
21,14,8
22,15,9
23,15,9
25,16,9
23,16,9
21,15,8
20,14,8
21,14,8
19,13,7
18,12,7
19,13,7
19,14,8
19,14,8
20,15,9
19,13,8
19,13,7
19,13,7
20,14,8
19,14,8
17,13,7
16,12,6
16,13,7
18,15,8
17,14,8
13,12,6
14,14,9
16,17,11
17,16,10
13,12,7
14,12,7
15,12,7
12,10,6
12,10,5
12,11,5
11,9,4
10,9,3
10,10,3
10,9,3
11,10,4
11,9,4
10,9,4
9,8,4
9,8,4
11,8,4
12,9,4
11,8,3
11,8,3
11,9,4
9,8,3
10,9,3
11,10,4
11,10,4
11,9,4
12,10,4
11,9,4
11,9,5
13,9,4
12,9,4
11,8,4
12,9,3
11,9,4
11,10,4
12,10,4
12,10,4
15,20,13
16,20,14
16,19,13
17,17,12
17,18,13
16,19,14
17,20,15
16,20,14
17,19,14
17,18,14
18,18,13
16,18,14
16,19,14
16,20,14
18,22,15
19,21,14
22,22,15
25,25,17
28,29,19
32,33,22
34,35,22
40,39,27
47,43,28
51,47,32
59,54,37
67,60,42
77,65,46
84,70,49
82,68,48
82,68,48
82,66,45
84,63,39
84,61,38
85,67,43
85,67,43
81,63,41
79,61,40
77,60,41
77,60,41
74,60,42
71,58,42
76,61,44
73,60,43
73,60,43
74,61,45
75,62,47
74,63,48
74,63,48
74,63,50
81,67,48
77,65,46
76,64,46
76,64,46
76,64,46
76,64,46
76,64,45
80,66,46
80,66,47
77,65,44
75,63,43
76,63,43
76,63,43
70,62,41
70,63,41
79,66,43
79,66,43
79,66,43
78,64,40
78,66,41
78,65,38
78,65,38
77,65,37
78,68,42
75,66,39
78,66,38
78,66,38
78,65,36
79,65,35
80,64,33
80,64,33
84,69,37
82,70,37
82,69,37
83,70,38
83,70,38
86,73,41
89,73,41
92,76,40
90,77,40
90,77,40
88,76,40
86,77,41
89,79,43
89,79,43
88,79,43
89,80,44
90,81,43
89,80,43
89,80,43
89,79,41
91,77,39
92,78,38
92,78,38
92,77,39
96,77,33
97,75,31
98,77,32
98,77,32
98,79,32
98,82,34
97,84,37
97,84,37
99,86,34
97,80,29
95,80,34
89,77,39
89,76,37
90,77,34
91,77,33
93,78,31
93,80,35
93,79,35
90,78,36
93,78,34
95,81,32
96,83,30
93,80,31
90,76,27
78,64,28
64,55,28
52,45,21
38,32,15
22,19,9
16,16,10
15,14,9
15,15,9
17,15,8
17,15,9
18,15,9
18,15,9
19,14,8
18,15,8
16,15,9
16,16,10
16,17,11
16,16,10
17,17,10
16,16,10
17,17,10
17,15,8
15,14,8
15,13,7
18,13,6
18,14,7
17,14,8
14,14,8
13,14,8
13,14,8
15,15,9
15,14,8
15,15,9
16,16,9
15,14,7
14,13,6
16,13,7
18,14,7
19,15,8
17,14,8
14,14,8
14,15,9
14,15,9
15,15,9
16,15,9
16,16,9
17,16,9
16,14,8
15,14,7
16,14,7
18,14,7
18,14,7
16,15,9
16,16,9
19,20,13
21,21,13
25,24,15
25,24,15
27,26,16
27,25,15
26,24,15
26,24,14
26,22,13
28,23,14
31,27,17
28,27,17
27,26,16
28,28,18
28,28,18
31,29,19
31,30,19
29,28,18
40,38,24
33,31,20
37,35,22
38,34,21
40,36,22
44,40,26
46,46,30
51,52,35
60,61,42
70,71,50
83,84,60
100,102,75
118,124,95
135,142,109
144,152,119
154,163,129
160,169,133
153,155,122
150,150,117
147,146,115
145,144,113
143,143,112
143,142,112
141,146,106
141,143,114
142,143,111
142,142,111
147,142,109
151,142,105
148,140,106
140,136,101
128,129,98
123,125,106
119,124,100
115,122,90
108,118,89
106,119,91
105,118,91
105,118,92
97,115,92
94,112,89
100,112,94
99,113,91
100,112,89
102,110,89
112,114,89
122,118,92
139,127,97
145,129,96
150,130,98
169,138,98
173,138,100
176,141,101
180,143,101
188,144,106
202,146,103
209,145,102
211,146,100
212,146,101
211,145,99
210,146,100
207,145,101
208,143,97
204,145,104
199,143,104
200,142,103
197,142,105
200,142,102
196,141,103
196,142,105
203,146,103
204,147,103
203,148,106
205,150,107
207,151,107
209,152,107
211,152,104
206,152,106
205,150,105
198,150,106
199,152,108
200,152,109
199,153,109
204,153,105
195,151,113
196,150,109
201,153,111
198,151,112
188,146,111
180,141,106
171,139,104
174,140,101
178,141,100
172,140,105
171,139,101
168,139,104
168,141,102
168,140,104
164,141,104
169,141,100
173,143,100
181,146,104
183,145,106
179,144,107
180,144,108
160,138,112
158,139,114
149,134,120
140,129,130
147,134,136
149,136,137
151,141,145
156,147,150
161,150,149
169,156,147
165,155,147
158,154,138
157,153,134
142,138,126
135,128,113
113,113,109
101,110,103
103,114,100
112,122,98
108,123,104
102,126,101
95,124,100
98,127,93
94,125,87
98,128,90
87,118,98
85,118,93
86,118,94
82,117,98
92,122,98
96,120,107
104,126,105
119,129,107
115,128,108
119,131,105
121,131,109
131,135,107
135,134,105
143,139,102
158,141,105
162,141,105
173,149,110
168,148,112
165,152,117
160,153,124
146,148,134
140,149,134
145,156,141
142,157,143
140,155,138
134,148,141
130,145,142
126,140,137
128,143,140
113,123,110
106,104,105
101,99,102
98,90,104
98,91,104
113,107,126
124,120,136
143,147,162
153,160,170
151,164,173
142,158,174
128,149,172
123,143,168
121,140,166
118,139,164
119,140,167
122,144,169
129,148,169
126,144,162
131,146,157
129,143,151
135,146,147
134,142,139
139,143,119
135,136,112
143,140,99
145,144,106
147,142,104
141,137,110
139,139,103
138,137,105
135,135,107
133,139,112
122,131,115
123,133,111
132,135,111
132,135,111
132,135,111
132,135,111
132,135,111
132,135,111
132,135,111
132,135,111
127,134,107
127,135,107
119,132,101
115,128,99
116,126,105
116,126,105
116,126,105
50,47,30
50,47,30
51,50,34
57,46,28
58,45,26
58,45,26
56,44,25
51,45,24
47,46,24
43,47,24
43,47,24
45,47,27
45,47,26
46,47,26
46,47,26
55,46,29
57,45,30
59,43,29
60,42,29
60,42,29
63,42,26
63,40,24
63,41,25
63,40,24
63,40,24
62,40,24
63,41,24
62,41,25
62,41,25
62,42,26
64,42,27
63,42,26
63,43,26
63,43,26
62,42,26
62,42,26
61,41,25
61,41,25
60,41,26
59,40,25
58,39,24
58,40,25
58,40,25
60,40,26
59,40,25
56,40,24
56,40,24
56,41,24
57,41,25
56,41,25
56,42,27
56,42,27
55,44,28
58,47,31
63,55,39
63,57,40
63,57,40
55,55,36
48,54,30
50,54,31
50,54,31
54,54,36
58,47,31
56,48,33
54,44,28
54,44,28
52,41,25
51,41,24
49,42,24
49,42,24
55,42,26
55,42,26
55,43,27
53,42,27
53,42,27
51,42,28
51,46,30
43,53,31
43,53,31
40,56,32
42,57,29
47,50,28
54,43,25
54,43,25
58,39,27
