48,57,42
49,57,42
49,57,43
49,57,43
49,58,43
48,57,43
48,57,43
48,57,43
48,57,43
48,57,43
48,57,42
49,57,42
51,58,42
52,58,42
57,61,44
57,60,43
60,62,44
61,62,43
63,63,44
63,62,44
59,60,42
58,57,41
55,55,40
54,56,41
55,57,42
56,59,43
58,60,44
61,62,45
62,63,46
63,64,46
61,63,45
60,64,46
58,64,46
57,64,46
54,62,46
49,58,42
52,60,44
54,63,45
55,63,46
56,64,46
59,66,47
61,67,48
63,69,50
59,66,47
59,64,46
57,63,44
60,63,41
58,61,40
56,60,40
58,61,40
60,63,41
64,67,44
66,69,45
68,70,47
68,70,46
66,68,45
56,62,41
54,60,39
55,61,40
57,62,41
55,61,39
52,55,39
52,55,39
54,56,40
56,58,41
55,57,40
78,83,64
77,82,63
77,82,63
76,82,62
78,84,64
75,88,70
72,86,70
76,89,72
72,86,70
74,87,70
74,87,70
74,90,74
77,93,74
75,92,74
76,92,74
77,92,74
68,82,74
71,84,74
66,80,72
66,80,72
69,82,72
67,80,76
67,79,74
64,77,74
66,80,76
66,80,76
54,65,66
57,67,65
55,66,65
57,67,66
58,68,68
56,64,60
55,63,57
58,65,58
56,65,60
54,60,50
54,60,49
52,58,47
53,59,46
50,57,46
49,56,45
49,57,46
49,57,46
52,58,46
50,57,45
45,50,38
45,50,37
46,50,38
49,54,41
47,52,40
37,45,33
39,47,35
39,47,35
38,46,34
35,44,32
36,45,34
36,45,34
36,45,34
36,46,34
36,45,34
38,47,36
39,48,36
39,48,35
41,50,37
42,51,37
47,56,42
51,60,45
49,57,42
49,58,42
49,58,43
57,64,47
56,65,48
58,66,48
59,66,49
57,65,48
55,63,46
56,64,47
58,66,48
56,64,46
55,64,46
54,62,45
53,61,43
50,60,43
51,60,43
49,58,41
48,57,40
48,56,40
47,56,40
43,53,37
45,54,38
45,54,39
46,55,39
45,54,38
44,53,38
42,52,36
41,51,36
103,108,77
104,109,77
45,54,38
41,50,36
40,49,35
38,48,34
40,47,31
33,41,26
33,41,26
30,38,23
30,38,23
138,139,96
139,141,98
34,41,25
33,41,25
33,41,25
22,35,18
22,35,18
22,35,17
22,34,17
22,34,17
123,127,86
123,127,86
27,37,19
26,37,19
26,37,19
17,26,14
17,26,15
17,26,15
17,26,14
17,26,14
17,26,14
79,86,59
17,26,14
17,26,14
17,26,14
17,26,14
47,54,37
15,23,13
15,23,13
15,23,13
15,23,13
32,39,26
32,39,26
15,22,13
15,22,13
15,22,13
15,22,13
31,38,26
15,22,13
15,22,13
15,22,13
15,22,13
29,36,25
20,27,17
15,22,14
15,22,14
15,22,14
15,23,14
36,43,30
24,31,20
15,23,13
17,24,14
17,24,15
29,37,25
23,30,20
26,31,20
30,33,21
33,35,23
34,37,24
41,43,29
35,36,22
34,35,21
37,37,22
43,41,26
45,45,29
46,45,29
47,47,30
45,45,29
45,45,28
45,45,28
46,46,29
45,44,27
46,45,28
48,46,30
53,50,34
57,53,37
62,57,41
63,58,40
63,59,41
66,60,42
69,63,44
67,62,44
70,64,46
75,68,49
72,66,47
75,69,49
74,69,48
73,67,47
71,66,45
68,66,44
70,67,45
61,60,40
58,58,39
60,60,41
63,63,42
63,62,41
66,63,43
69,67,47
62,62,43
60,60,41
58,58,40
59,59,42
60,60,42
64,63,43
78,69,45
82,72,47
85,75,47
83,73,46
81,72,45
66,60,38
65,60,38
64,59,37
62,58,36
63,59,38
66,61,41
64,58,38
69,61,40
71,63,40
79,71,44
80,71,45
94,75,46
88,69,40
86,66,38
81,61,35
80,59,33
107,68,38
105,66,37
107,69,38
105,68,37
106,69,38
98,65,36
103,69,38
106,71,39
105,62,34
102,60,32
90,59,33
88,58,32
85,56,30
93,51,27
88,50,25
100,50,26
100,51,25
95,50,25
98,51,25
98,51,25
101,56,27
110,56,27
111,56,27
110,56,27
111,56,27
102,55,26
105,55,26
106,58,27
104,61,30
100,62,30
100,68,34
102,74,36
104,80,39
113,87,43
110,86,44
117,91,45
122,99,52
116,95,50
110,88,50
125,101,53
130,108,55
123,104,55
126,107,56
119,102,54
118,103,54
112,99,51
112,99,52
112,98,53
110,97,53
111,99,53
107,97,52
106,98,51
100,94,49
85,82,42
77,77,39
78,79,39
73,75,37
68,71,36
65,69,34
57,62,31
56,62,31
53,59,30
66,70,35
61,66,33
67,71,35
67,72,35
68,73,35
70,75,35
69,75,35
69,75,36
67,74,36
66,72,35
65,70,34
62,68,34
52,58,31
54,62,31
57,64,32
71,68,36
73,70,36
67,65,34
68,64,34
71,67,36
70,81,38
69,80,38
67,79,38
65,78,37
65,78,38
59,75,38
58,75,37
56,73,36
55,72,36
53,70,35
45,65,32
45,65,32
44,65,32
44,64,32
43,64,31
42,64,31
44,72,33
44,71,33
44,71,33
44,71,33
44,71,33
44,72,33
44,72,32
43,72,32
43,72,32
43,72,32
43,72,32
39,46,29
40,46,29
40,46,29
40,46,29
40,46,29
40,46,29
36,49,29
36,49,29
36,49,29
36,49,29
36,49,29
34,48,25
34,48,26
34,48,26
34,48,26
34,48,26
46,51,31
46,51,31
47,51,31
47,51,31
47,51,31
47,51,31
81,77,49
80,77,48
81,77,48
80,77,48
81,77,49
82,79,48
82,80,48
85,83,50
85,82,50
83,81,48
80,73,47
80,73,46
80,73,46
80,73,46
80,73,46
75,67,43
78,70,44
75,67,43
78,70,44
75,67,43
68,51,30
68,51,30
68,50,30
62,51,28
62,51,28
62,51,28
53,49,28
53,49,28
39,47,27
38,47,27
39,47,27
60,54,28
60,53,28
63,56,28
63,56,29
63,56,29
68,58,30
68,58,30
68,58,30
69,56,32
69,56,32
69,57,32
118,90,50
105,83,47
100,76,45
127,103,62
128,104,62
136,123,73
124,118,71
120,113,68
119,109,64
120,109,64
122,110,63
129,106,62
132,102,63
150,114,67
150,114,67
153,117,71
161,133,81
177,157,92
177,157,92
176,158,93
135,70,53
128,66,52
128,66,51
136,68,51
129,65,51
128,69,53
120,64,51
119,64,51
115,60,49
118,61,49
118,60,49
122,73,49
118,70,47
114,66,45
104,61,41
104,62,41
102,61,41
102,61,42
101,58,40
99,58,40
99,58,41
128,73,53
135,77,56
136,78,56
141,84,61
137,82,60
134,82,59
129,78,57
128,77,57
124,77,57
119,73,56
90,62,43
90,62,43
90,63,43
88,62,41
85,61,40
87,63,42
87,63,42
87,63,41
87,63,41
86,62,40
85,61,40
85,62,40
51,48,29
51,48,29
51,48,29
51,49,29
51,49,28
51,48,28
51,49,28
51,49,28
52,50,28
51,50,28
51,50,28
51,49,28
51,49,28
50,48,28
47,46,26
48,47,27
50,49,28
50,49,28
52,52,29
53,53,30
57,57,33
61,62,36
58,59,34
58,60,35
63,64,38
64,65,38
68,67,40
70,67,41
75,72,44
80,76,47
80,75,47
80,73,50
86,80,51
83,76,49
90,81,53
90,82,53
96,87,57
106,97,58
116,107,62
121,109,65
135,123,70
161,148,84
161,147,85
156,140,88
160,144,88
151,131,92
158,141,92
161,144,93
153,135,92
155,137,92
149,124,95
150,123,99
143,118,82
155,127,86
141,112,85
156,128,85
150,126,77
144,118,71
155,131,67
170,146,66
172,145,65
171,145,66
180,149,70
151,121,59
135,109,50
139,115,59
104,85,35
123,102,49
85,72,29
70,61,24
59,52,21
42,39,18
67,60,34
43,39,17
65,58,36
41,39,18
61,53,33
68,58,35
69,59,34
75,63,37
59,52,21
86,73,35
65,55,23
84,72,37
61,54,25
83,72,40
55,50,25
56,50,25
73,65,37
76,66,38
74,65,38
48,44,23
73,62,40
44,39,21
62,54,33
60,52,34
40,35,19
41,35,18
41,36,18
64,55,33
51,44,21
72,61,35
52,45,22
55,48,22
74,62,35
72,61,35
69,60,34
45,41,21
71,61,36
42,39,20
63,55,34
60,52,33
41,37,19
36,33,18
39,35,19
65,54,34
39,36,19
66,56,35
46,43,20
50,45,21
74,62,36
74,62,37
78,64,38
100,79,55
96,75,52
98,79,53
97,78,49
92,73,47
85,67,44
77,63,41
74,61,41
76,60,42
76,56,38
65,48,32
64,48,32
69,52,33
70,54,33
81,61,36
75,56,34
73,58,34
74,58,35
73,59,35
62,53,31
61,53,31
58,51,30
60,50,31
60,51,31
57,47,28
49,42,24
45,43,25
38,38,23
38,37,25
38,35,24
40,35,24
44,38,24
46,39,25
51,42,27
49,40,25
47,35,23
49,34,22
52,35,23
50,36,25
46,36,26
40,35,26
42,35,26
41,35,26
41,36,26
50,36,25
61,40,29
61,40,28
31,33,24
31,34,25
54,42,36
57,34,24
56,33,22
56,33,22
56,33,22
56,33,22
56,33,22
57,34,22
61,38,24
63,41,26
65,45,28
64,47,30
63,48,30
59,50,31
55,52,31
53,53,32
52,55,34
52,56,34
52,56,35
52,56,35
52,56,35
52,57,37
52,57,38
52,57,38
52,57,38
52,57,38
52,56,37
52,56,37
52,56,37
52,56,37
79,68,42
101,74,42
120,82,42
120,85,45
124,90,46
123,92,49
129,95,50
145,105,53
148,108,54
147,108,53
149,111,55
147,113,57
147,113,57
147,113,57
147,113,57
147,113,57
147,113,57
147,113,56
147,113,57
147,113,57
147,113,56
145,110,54
135,96,49
133,104,60
132,103,62
121,89,57
133,98,58
138,106,61
146,114,65
157,120,66
166,127,69
165,129,70
162,131,72
163,136,76
155,132,74
148,126,72
132,112,63
127,108,61
120,101,56
123,105,59
124,107,61
121,105,59
122,105,58
125,108,58
130,112,59
134,116,60
139,122,63
141,124,63
156,135,64
153,129,60
165,137,58
168,137,56
167,137,60
163,132,60
150,124,68
157,132,73
157,132,73
160,134,75
159,133,76
162,138,78
162,141,81
154,132,76
139,121,70
144,130,69
172,153,76
185,165,79
190,167,79
189,167,79
189,167,79
190,167,79
190,167,79
187,166,79
187,166,79
187,166,79
187,166,79
187,166,79
187,166,79
177,158,74
176,158,74
176,158,74
176,158,74
176,158,74
146,134,63
146,133,63
146,133,63
146,134,63
149,137,65
154,142,68
158,146,69
162,150,71
165,154,73
169,159,77
171,161,78
173,164,78
176,167,80
178,169,81
180,172,83
182,174,84
183,175,85
184,177,87
185,178,88
186,180,90
188,183,94
187,183,94
187,183,94
187,183,94
187,183,94
187,183,94
187,184,94
189,182,104
189,182,104
189,182,104
189,182,104
189,182,104
189,184,110
189,184,110
189,184,109
189,184,109
189,185,109
151,145,87
151,145,87
151,145,87
151,145,87
151,145,87
122,112,69
121,111,70
121,111,69
121,111,70
121,112,69
112,96,59
112,96,59
112,96,59
112,96,59
112,96,59
87,75,50
87,75,50
87,75,50
87,75,50
87,75,50
88,67,44
88,67,45
88,67,45
88,67,44
88,67,44
78,56,34
77,55,33
76,55,33
76,55,33
76,55,33
98,70,37
98,70,37
99,70,37
99,70,36
99,70,37
99,70,37
116,85,42
116,85,43
116,85,43
116,85,43
117,85,43
119,87,42
119,87,42
119,87,41
119,86,42
118,86,41
136,105,43
137,107,44
137,107,45
138,108,45
137,107,44
156,122,49
155,122,49
156,123,49
157,123,49
156,123,49
161,127,45
162,129,47
163,130,47
162,129,48
164,130,49
176,138,52
172,134,51
173,134,52
171,133,52
171,133,53
171,133,53
170,131,53
170,132,53
168,130,52
170,132,53
178,136,53
178,136,52
178,136,53
177,136,53
178,136,53
176,135,53
185,140,56
186,140,55
185,139,55
183,138,55
183,139,55
193,151,55
192,150,55
192,150,55
193,151,56
190,148,54
197,158,60
197,159,61
198,160,61
197,159,60
197,159,60
203,164,61
203,165,61
205,166,60
205,167,60
204,167,59
208,173,60
209,176,60
210,177,60
209,177,59
209,177,58
225,213,100
225,214,101
225,214,102
225,214,102
225,214,102
179,163,99
179,163,100
179,163,101
179,163,101
179,163,101
87,83,58
87,82,57
86,82,57
86,82,57
85,81,56
85,82,56
67,65,45
67,65,45
67,65,44
67,65,44
68,65,45
74,66,45
75,66,45
75,66,45
75,66,45
75,66,45
78,69,44
79,70,45
79,70,45
79,70,45
79,70,45
79,70,45
79,70,45
79,70,45
79,70,45
79,70,45
79,70,45
79,70,44
78,70,44
79,70,44
78,69,44
78,69,44
78,69,44
78,69,44
78,69,44
78,70,44
78,70,44
80,71,45
85,75,47
88,77,49
97,83,50
108,92,55
108,90,53
113,94,54
117,97,56
122,101,57
126,103,58
125,103,57
122,99,54
124,102,56
125,102,57
126,104,57
124,103,56
120,102,54
122,104,56
118,104,56
110,92,51
109,91,51
110,92,51
112,95,52
112,95,52
115,99,54
114,99,53
111,97,51
115,103,53
111,98,51
109,96,48
108,94,47
103,91,44
108,93,45
111,95,46
106,89,45
107,92,47
109,95,48
109,94,48
109,93,47
99,83,43
100,84,43
98,85,44
101,87,45
103,89,46
113,98,53
110,96,51
109,94,49
111,93,49
99,83,44
130,108,58
128,104,56
128,104,57
121,99,54
120,99,53
145,120,71
146,121,73
141,117,70
136,111,67
129,104,65
158,126,79
158,125,80
160,127,82
161,128,84
153,118,76
179,139,91
171,133,86
158,125,86
150,121,86
129,106,81
128,108,84
109,91,67
110,92,68
110,98,71
105,96,69
113,103,68
120,106,71
123,109,72
123,109,72
116,103,70
117,102,68
148,118,70
148,116,71
147,117,71
147,117,72
144,114,70
151,118,70
158,124,73
157,123,72
151,119,71
152,120,72
143,112,65
148,116,67
142,108,59
119,90,46
107,81,40
80,62,32
71,57,33
62,53,35
70,58,42
77,61,43
88,65,43
91,67,42
91,66,45
89,61,48
90,62,49
83,56,48
84,53,48
83,51,46
87,51,45
93,55,43
93,55,42
95,60,42
98,66,43
104,71,44
107,74,44
108,74,45
108,74,45
108,76,45
106,74,45
96,70,45
94,69,45
90,65,45
88,68,51
87,68,52
86,68,53
84,66,51
83,64,49
83,63,49
81,62,50
80,61,50
76,58,50
75,57,50
69,53,51
67,52,51
64,49,51
62,48,49
63,49,49
62,50,50
61,50,53
59,49,55
57,48,57
58,51,60
60,52,60
58,51,58
57,51,58
56,50,56
53,49,54
52,48,53
50,47,52
49,46,52
50,47,50
51,48,51
53,51,51
56,53,52
56,53,52
59,55,52
58,55,51
63,58,51
62,58,51
68,64,67
46,48,86
32,38,98
22,31,103
20,29,105
127,135,142
120,139,146
85,120,150
83,120,151
82,120,152
82,120,152
82,120,152
82,120,152
82,120,152
81,120,152
81,119,152
81,119,152
81,119,152
81,119,152
81,119,152
81,119,152
80,118,151
75,111,145
78,111,143
86,115,143
85,113,139
86,109,136
93,110,131
95,112,133
95,115,138
95,114,137
90,109,135
92,109,134
93,109,132
91,111,135
91,111,136
82,107,135
80,104,133
78,98,127
83,101,126
86,99,122
81,96,120
93,94,115
89,95,115
85,94,116
74,89,115
65,82,111
67,77,103
68,72,97
84,76,93
89,82,94
89,83,94
83,83,97
81,83,99
81,83,99
73,81,101
66,78,102
65,78,102
59,76,103
58,75,102
55,74,102
51,71,99
49,70,98
47,69,97
44,67,95
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
